id,width,height,ionizationclass,FluxCompensation,pressure,karma,modulation,weight_in_kg,weight_in_g,error,error_type,Quality,reflectionScore,distortion,nicesness,multideminsionality
504,20.6800477620686,101.663850029237,B,III,96.3708464044851,975.46583737161,99.3212794216048,43486.9771577553,43486977.1577553,yes,severe,95.830297313273,713.232460874962,50.6600326836654,20.4561474840554,no
505,16.3992322752844,98.409880967169,A,IV,100.59799306885,960.388904634017,97.5792024287669,26475.5571664765,26475557.1664765,yes,critical,98.8680716227008,773.458060516923,48.8812823642932,15.9711724387943,yes
506,19.0093783497439,100.680929224032,B,III,98.2992241705884,978.308555348482,99.5580487630182,36392.114762751,36392114.762751,yes,critical,97.5898198883428,715.204878216381,47.6190222865078,18.3364809306583,no
507,14.8539559697586,101.740859640694,C,I,93.7969988272563,996.596356554594,93.5087673295112,22456.8278907774,22456827.8907774,no,None,91.3989324102092,711.403615367035,52.495192076732,14.3088086551754,no
508,15.1652205207369,97.6356779895072,C,III,98.4876938681429,1107.64340590751,101.024980692522,22463.6395679104,22463639.5679105,no,None,97.9865376792911,711.738397816698,46.1058910844786,17.0101032070224,yes
509,13.8959345554045,102.04578795147,C,III,99.579930435308,913.513687299591,101.023532597921,19714.4876856695,19714487.6856695,no,None,98.362025194311,661.976950879106,55.5360714785101,12.7627985642031,yes
510,24.1810385197242,95.7831308475133,A,IV,103.853787141487,939.762999065423,104.347057806392,56015.362140195,56015362.140195,no,None,95.1078212188059,695.660020608361,49.2396575682963,23.742530571617,yes
511,25.574858992477,100.459525275399,B,I,101.705458275229,877.65848233017,101.926587707631,65718.6089683078,65718608.9683078,yes,critical,98.1915398652523,679.529062583509,50.0108208443934,24.0724280121352,no
512,17.9352757353645,103.023421583108,C,IV,102.026507078482,1035.92662343757,103.944401046187,33151.266926517,33151266.926517,no,None,97.1365452990378,667.967535328462,54.8441546644291,17.6565961319536,no
513,14.3551130099658,101.110875978301,A,I,101.291149661296,1025.43606186144,96.9124306698289,20845.814073033,20845814.073033,yes,severe,97.6071216070925,654.162855539339,51.435663762686,11.0649654762871,yes
514,19.5603433411147,101.829757602499,B,II,92.43286584795,942.89465497059,99.436164528345,38971.9459607215,38971945.9607215,yes,severe,91.7075141971915,724.114494580344,49.6686694245999,25.5607149276947,no
515,31.2095184665631,98.893206751441,A,I,100.803715333233,957.101191914781,100.256428136228,96336.2303658497,96336230.3658497,yes,minor,98.2167733469739,716.17181222685,47.6528244600048,28.8026449084489,yes
516,30.2065658537524,100.59675217902,A,III,102.360466218536,946.798221925146,97.2518098156785,91797.735028444,91797735.028444,no,None,97.3159615739356,699.178438830311,48.3092959036504,30.8857250330957,yes
517,11.4009983163927,102.212759079304,C,IV,95.729808586704,945.315549268595,96.220186435357,13296.2930131624,13296293.0131624,no,None,93.0288612678246,647.366898805422,50.4818192513717,14.8586732318823,yes
518,18.2154667193881,97.3417008303352,A,I,97.8852291917003,1294.13746010137,99.2101091429725,32307.1178556094,32307117.8556094,yes,minor,97.7637892509833,688.92019401724,50.8079433468204,19.9736958905992,no
519,27.6664024608115,102.003388257772,A,I,96.0259268437849,778.66325135449,100.206518266306,78087.9397565186,78087939.7565186,yes,severe,95.6449767195784,711.579492875827,47.3404513039073,27.9220388242337,no
520,19.8087795169488,97.1813922524852,B,IV,101.063228023282,1017.08974265589,108.001994199311,38143.3315714075,38143331.5714075,no,None,98.4910417168423,706.119624299261,51.0541891093516,19.1827821615433,yes
521,27.9870662116321,99.0024379506375,C,IV,99.8634692122203,1080.18249239474,97.4038657712623,77557.4989376489,77557498.9376489,no,None,99.028974715626,670.545140363219,49.2566243181165,27.4273467516233,no
522,18.3320730334506,105.245513704977,C,III,103.115726814384,920.293686078266,103.73434368789,35379.0232139372,35379023.2139372,no,None,95.5026600897653,733.301176654657,49.6839776517569,17.6637575685719,yes
523,23.0249296195769,101.021331132057,B,III,99.4686279381122,1024.89291761793,101.044039124813,53563.9743782518,53563974.3782518,yes,minor,98.4903284777408,649.302835988987,50.9776455418306,19.6720418424743,yes
524,21.1212061962513,99.8183136115616,B,II,101.954658950044,961.830235191375,103.849650299738,44539.3949465723,44539394.9465723,no,None,97.9627622928413,703.4678651404,48.2630473850205,20.6206945019444,yes
525,36.1453474774003,101.957531358422,A,II,98.5219029988382,1138.85399010226,99.7291978035117,133216.570484284,133216570.484284,yes,critical,97.4460177338426,688.87320059873,48.2521534684177,34.4844402959773,yes
526,24.6022628338626,99.5123826862234,B,II,100.822613765855,1029.63126957578,96.8204697766728,60242.7295952019,60242729.5952019,no,None,98.7011788894265,675.469270085242,50.7077038734458,20.7582320826416,yes
527,13.9673046539204,101.243617918427,B,II,96.0875071177935,1099.51863736679,106.284678761059,19759.8109332498,19759810.9332498,yes,severe,96.0805796735214,653.761600948985,53.4944131697384,13.3184876818133,yes
528,16.9805941541837,99.3108095603073,B,II,96.0603317200596,960.106475073709,102.49527958097,28647.3224804682,28647322.4804682,no,None,94.944132475848,720.50355517973,51.8631702525359,15.0219859725349,yes
529,21.8511764231103,95.289550908317,C,II,98.4925337710708,1054.40803699575,97.8509196225811,45509.7935802346,45509793.5802346,no,None,96.7522570711594,684.497797373424,45.9132033915482,19.9246806371477,no
530,10.494996766602,100.944775266707,B,III,101.073773232819,1013.0358492852,99.9324421116523,11127.5143871226,11127514.3871226,yes,minor,98.1813661501137,675.871187797109,47.2481793993726,9.70374108035732,no
531,10.9779502751838,98.9770396104262,C,II,103.299345671921,1107.3734177871,101.084259542536,11938.2560823752,11938256.0823752,no,None,95.8679652182025,657.145774591891,51.706515831399,7.60343975568003,no
532,14.3908869682239,98.8527956004878,C,I,97.6000601580407,1101.51557876305,100.810850351041,20481.7584578624,20481758.4578624,no,None,97.0954864995882,740.854139733979,48.140986173829,11.8520271561451,no
533,18.2603519672043,100.007594407457,B,I,98.2767238785842,894.792289676694,99.8250158583565,33358.3009629675,33358300.9629675,yes,minor,98.071331302909,716.691639701003,53.6285108979803,16.630642205294,no
534,26.1945107431599,102.685101859056,C,II,98.3887447641438,1092.47906615729,97.0649449206385,70468.7696954885,70468769.6954885,no,None,98.3855301417118,709.250625736303,48.8974940457124,24.5830681842789,yes
535,18.6290121757386,100.590923023119,B,II,103.076968675931,1038.79355879504,106.475883087279,34918.1051891695,34918105.1891695,yes,minor,95.7054793633478,703.931299632688,50.2203770499416,20.7541935322238,no
536,20.811903577791,101.683573887211,C,IV,101.965389281278,920.811598271875,100.591785876528,44053.9194428712,44053919.4428712,no,None,97.3423358148141,690.325308054585,51.5701466243269,18.5941661425641,yes
537,19.6769654512347,101.258128596441,B,III,98.436527984963,1017.72611416057,101.682983996491,39215.8451128654,39215845.1128654,yes,minor,97.7947333763987,692.15109397241,49.6240205324763,17.7941953869487,yes
538,16.4738145148743,100.203196798926,C,III,99.1389278097629,941.698423723521,103.218773591975,27203.6533400707,27203653.3400707,no,None,98.2020279897791,729.554033637741,50.9347079653345,16.6871155189046,no
539,26.810986343755,101.342241749322,A,IV,103.023881808953,1089.63249038847,96.9861166449747,72858.2871983472,72858287.1983472,yes,minor,96.7640289051089,675.478946509461,50.1864241387243,27.0792788681429,yes
540,14.5174340595834,99.7233672508766,C,III,101.170575868539,1195.72681997836,97.7352202120547,21027.8860628495,21027886.0628495,no,None,98.1550184189924,759.930588395073,48.6217879375165,16.6080483484957,yes
541,18.8578324072655,97.5013754936952,B,II,105.615201448657,1075.12461939758,98.5977957057725,34684.5261458692,34684526.1458692,no,None,94.1401048427648,675.253062121459,48.9896177030014,18.8746655109232,no
542,18.2608595969487,100.695270488431,C,III,98.5345411908364,874.64804269913,92.1066381111124,33586.1880757754,33586188.0757754,no,None,96.5846983627396,741.867421041907,48.2802569941972,17.983691080921,yes
543,22.6606430975337,95.4443726816568,C,I,99.25368654707,891.053639658985,101.157733420578,49021.153713067,49021153.713067,no,None,98.5502305731028,682.839115335595,50.1824090996872,24.0165402837925,no
544,28.0361728113059,98.0275816376127,B,IV,98.5199448690987,1212.26385372853,101.055457492366,77061.972484085,77061972.484085,no,None,97.9722003648744,715.368592335344,49.8669231369036,27.0364142737041,no
545,22.569072630583,99.8809173128956,A,I,99.2600979414699,1056.39787341525,106.499169162528,50884.5560237332,50884556.0237332,yes,severe,99.0498517265184,669.39307785585,48.5434279231114,25.81626262396,yes
546,26.9118658028651,99.6784810190518,A,I,105.118432450876,946.189940351945,99.1975589596273,72202.4630041528,72202463.0041528,yes,critical,93.9438384631547,685.961693769454,49.6786020470354,25.207406037973,no
547,23.8154852427495,99.1592769593194,A,IV,99.256249472838,1049.98935630793,102.200625589355,56250.9837358189,56250983.7358189,yes,minor,99.0465288934238,665.963953924526,51.3109696394137,22.234020468807,yes
548,16.8770772768294,101.977182032657,B,IV,95.0834441878212,910.566912917192,99.3522015021813,29057.2043466115,29057204.3466115,yes,severe,93.3937346832925,693.677982706647,50.52827242363,15.0816155967902,no
549,20.4077190021449,97.8607724177827,C,III,96.628053342809,883.650736040247,98.9920511876058,40767.7129725636,40767712.9725636,no,None,96.4872797141995,718.139025862661,51.2348757234796,20.3486786029318,no
550,26.8803955568238,94.7727130659698,C,III,104.768926979127,899.284931098001,102.363626102229,68489.7738364305,68489773.8364305,no,None,94.2709603577318,741.212892842664,50.0553294300477,28.1661290490243,no
551,12.1936710692148,101.560903795324,C,III,97.6627672882454,1117.99420034547,99.1309919891058,15111.3317097484,15111331.7097484,no,None,96.6362390430666,650.367306515949,51.3320190651972,12.1135945454292,yes
552,21.6238533029735,100.090210147108,A,IV,97.0690696877992,1024.87353201231,100.903256732698,46811.8575291304,46811857.5291304,yes,critical,96.2764924107346,725.086549863184,46.7947431259156,19.2062474558108,no
553,19.2160484152388,99.7830216822049,A,I,101.576154579259,720.074422966145,96.7205835383065,36854.3887929538,36854388.7929538,yes,severe,97.3988138866352,738.050653223257,49.1719212557482,20.482974688875,no
554,24.3889193036718,99.2175513798581,B,I,98.4687219949887,989.12923802544,98.1462699493498,59025.7500448984,59025750.0448984,no,None,98.1811208019231,703.02456365509,49.5030403375648,27.6918924856291,no
555,23.7508328759032,96.6260009913428,A,I,104.623850619151,1074.56770056485,100.080445281734,54516.1265868957,54516126.5868957,yes,minor,94.8526865858385,680.387582358299,50.0278094562781,24.8254367658862,yes
556,1e+10,98.0945910896966,A,III,99.4130858407695,936.54891646451,100.804424331923,9.80945910896966e+21,9.80945910896966e+24,yes,severe,97.6013918461186,722.25474411514,46.7973059885304,9999999997.61195,yes
557,27.4640555861466,101.014828224207,A,IV,103.567106896824,942.077732111698,98.5148866486374,76203.8840926851,76203884.0926851,yes,severe,96.2737050020026,729.143263799406,52.8257100824389,29.3302723635356,yes
558,12.3725309991515,100.037632198013,B,IV,99.5327550235765,854.614156324408,97.6894620890832,15322.7595382493,15322759.5382493,yes,critical,99.5159501499868,709.613495050675,51.9260096468192,9.48320184212087,no
559,24.5535877924301,97.1621792528288,B,II,96.2538176319615,1099.21171374166,100.167323170329,58587.2331703852,58587233.1703852,no,None,95.0878328433697,725.086145373468,50.3213168602653,24.5105241342095,no
560,12.1023398607123,101.196343862704,B,III,101.292396102014,1073.59869728622,109.767510342136,14833.0234078548,14833023.4078548,yes,critical,98.5621314246391,686.029693023709,51.9583158597564,11.228235004167,no
561,1e+10,101.572759243486,A,III,94.0586641954017,999.308835891886,98.8217884205488,1.01572759243486e+22,1.01572759243486e+25,yes,critical,94.0370087272023,762.874383855448,49.7115096480581,10000000001.5352,yes
562,20.4482114800036,99.7307339081955,C,II,98.9768942307974,1075.52651336185,98.1633363722967,41710.890699852,41710890.699852,no,None,97.952371677622,649.625347327729,51.4289443489744,21.6964809200897,no
563,24.8363082847492,99.9672269647694,A,III,92.6678717078345,950.969828295759,97.699519571789,61674.5728831987,61674572.8831987,yes,severe,92.1435304593399,690.279849808464,51.7321604109299,23.1916448952218,no
564,20.3940617645741,102.81828081647,B,II,102.046532887444,1077.63570264653,101.505399241435,42774.1488390764,42774148.8390765,yes,severe,97.195867424595,687.876223933937,51.9692587973353,15.9558989920139,yes
565,12.1565008175696,100.789677397605,C,II,104.949072614755,850.995226133275,102.605321893654,14904.013791275,14904013.791275,no,None,93.8826793965358,664.387386558823,49.5795754706905,13.5903469708925,no
566,9.96088407991955,102.439750256145,C,IV,99.8895589607893,1107.77070509348,93.8434988162505,10173.7605203228,10173760.5203228,no,None,98.837434983104,709.472484393037,49.683803062443,8.94770971731744,yes
567,22.7048676211938,99.909845574254,B,I,101.296637137324,893.490631139158,97.672371187223,51514.7972486058,51514797.2486058,no,None,98.5148346833203,669.335775688582,53.0743230670043,21.7805139652639,yes
568,19.6331170094579,102.958975689678,A,IV,100.183728180597,991.459450508661,100.032921648956,39696.297538423,39696297.538423,yes,minor,98.3622749844007,709.860231924786,47.3338788549466,18.7414963083796,yes
569,17.1449080322096,99.8486324266152,A,I,104.390971987285,1000.18793512907,100.422103824624,29359.6552838696,29359655.2838696,yes,critical,94.2547297272906,702.94869183774,51.428863671269,20.4076241836344,no
570,18.4446577007318,101.835496914399,B,II,95.415016142754,1080.26395400677,100.432306895781,34654.6697327087,34654669.7327087,yes,minor,95.3223786601338,697.144850556926,51.7256827497439,16.098889871461,yes
571,16.6429246644932,99.3104425725152,C,I,92.6328810907955,1054.67384416013,95.433940225025,27515.1789212148,27515178.9212148,yes,minor,92.3985812790184,678.196761139741,46.318369591283,14.9783162375753,no
572,19.2132977395951,97.8459946878922,B,III,101.31270151105,1120.3110337916,99.5127141860229,36129.7429201165,36129742.9201165,no,None,97.0723567577084,704.751585701582,49.5165883920828,18.2562670389131,yes
573,15.3434746450007,102.003209454717,B,III,102.668452247725,1062.65381703729,92.6689012296923,24022.2909125023,24022290.9125023,yes,severe,96.6025079454352,708.022097131985,53.057218419795,13.0391861790226,yes
574,10.0849526026493,104.592008081543,B,I,96.1685525896501,958.341223028442,102.222461693598,10646.4687545524,10646468.7545524,yes,critical,95.7221995814,705.342243491646,50.2003989248669,9.95033195263789,yes
575,18.9020009787531,99.3482437691,A,III,100.328724395544,976.014826642833,101.594624579863,35506.4520679586,35506452.0679586,yes,critical,99.3670291019076,704.021733381511,49.2729503158958,18.2113016701135,yes
576,25.226379347312,102.937712257059,A,IV,100.145551216055,998.935590258604,101.491139827125,65515.6974348019,65515697.4348019,yes,minor,99.5517613353138,704.282525445941,48.5129683979897,24.2279606279467,yes
577,29.3866478314984,99.5261821336523,C,I,96.7992078451513,1042.94199285875,102.212622997525,85956.8821981689,85956882.1981689,no,None,95.5750085970285,698.867621967364,49.233625679706,30.2318733355561,no
578,20.0130309797858,101.846986235781,A,IV,99.4904838821034,948.440366245103,99.7561579948246,40800.9115661259,40800911.5661259,yes,critical,99.2158885444452,659.849818888274,51.3254226524772,21.3895479520351,no
579,19.5966503264542,98.0216163865972,A,I,97.6535153574199,961.211977927258,99.7127390762137,37654.3566610933,37654356.6610933,yes,severe,96.8477511155423,645.161836608822,50.5663216061231,19.1647646119029,no
580,24.8149114061994,100.551292556573,C,I,99.2622755068795,918.060352583916,103.914129935072,61927.2150419438,61927215.0419438,no,None,98.9924793235398,725.943912657171,51.1843309570629,24.8240856583216,yes
581,20.2678550827326,98.4726778128779,B,IV,100.301738489174,846.370302079424,95.2814290704404,40462.0091807238,40462009.1807238,no,None,99.0248013625114,678.661857924193,49.2900921508859,18.0963802334701,no
582,1e+10,97.2957760316,B,I,98.2130568860618,1162.7457727688,101.372816672388,9.72957760316e+21,9.72957760316e+24,no,None,95.5782702488535,692.610783125066,49.0884574101783,10000000000.6589,no
583,11.3135137232885,101.310048820456,A,I,101.011992963627,1062.33871006422,93.4331178647513,12977.3928659652,12977392.8659652,yes,minor,98.712671647611,691.69623137599,48.131955152399,10.8249506235799,no
584,13.6815220010878,103.21929352071,B,IV,102.0749792957,974.912273213878,103.332541028071,19328.6775510077,19328677.5510077,yes,minor,97.702480769594,750.808596543747,50.8871698783158,13.0798434471827,yes
585,22.0315425603464,98.4229860682442,B,III,101.560027418374,1055.8070580941,95.4547214054744,47783.7386118003,47783738.6118003,no,None,97.7868422702029,742.058635851519,52.2359406923338,20.7947348963838,yes
586,12.7017301611012,98.232247774948,C,III,100.787534458382,1128.97133551089,100.010160350289,15858.185798381,15858185.798381,no,None,98.6735632861998,692.373729277291,49.5876469472792,13.2519078760376,yes
587,25.2422868507735,97.8549707764128,C,III,104.022417020909,885.351566518901,101.501196618606,62358.4294475157,62358429.4475157,no,None,95.7318943739831,690.058425541485,51.9454786158317,27.3884741466254,yes
588,13.267847302749,99.0837180371043,A,I,95.601253022722,1087.8822051629,100.709854847605,17453.843269439,17453843.269439,yes,critical,95.2384063057818,660.291509909861,50.0139396940845,14.3141021458064,no
589,19.0321472094325,101.331294031156,B,IV,101.161763758708,878.53242683433,95.457271295062,36714.0447482431,36714044.7482431,yes,minor,98.068935789547,725.39107800997,49.1054546167936,18.5616939525848,yes
590,19.9883202144316,101.424456424837,B,I,104.525100783241,1051.26851129422,102.953324563232,40531.0992758453,40531099.2758453,yes,minor,94.8053208344166,626.271871933208,51.2407896896608,20.8448100419056,yes
591,19.9358513306641,100.885908454998,B,IV,99.8293523477041,1030.38180320701,98.7427384716494,40106.4145077543,40106414.5077543,yes,severe,98.0415049611688,689.140738775389,47.3028587227333,19.3058477473333,yes
592,20.759736609922,101.519174624118,B,I,98.5790239895936,996.343702644921,100.098602201602,43760.173573941,43760173.573941,yes,minor,97.6889499375342,705.282222200161,48.40000190513,20.8265491219891,yes
593,22.9925556570054,99.0622446679617,B,III,99.3081720465141,865.071192596887,100.66364798761,52380.5978743812,52380597.8743812,no,None,98.0744416524983,672.799773578353,52.3267961245218,25.4723345987984,yes
594,19.3689378135086,99.6545800442323,A,II,97.0720846496149,967.802229969,105.267024452083,37396.7442290901,37396744.2290901,yes,severe,95.2066751503216,737.089485123989,51.2271735180603,15.4612573124728,yes
595,18.7573221707661,101.364099798772,B,IV,95.4413196900532,1046.40936914064,93.4203757234442,35674.4871801807,35674487.1801807,yes,severe,93.8748460613727,705.938524339563,50.3525437118236,19.5325205608271,no
596,20.8016369745231,99.4368453435169,B,II,96.6036535250555,1202.47259383713,100.601544295702,43037.9177318704,43037917.7318704,no,None,96.1867893699603,755.433348088013,49.5275377471008,21.510301780962,yes
597,17.8317902920137,98.0767548521364,A,IV,105.197369864816,885.311094772436,101.232317713477,31195.2124005512,31195212.4005512,yes,minor,94.6836829864843,791.048898215591,50.4677277113235,18.6431957269412,no
598,27.6870620955013,97.2446997105349,C,III,104.368983440482,832.570409840861,108.172737126043,74554.1636506928,74554163.6506928,no,None,94.0707738785364,689.37017795526,45.4332949665617,24.9296171919766,yes
599,9.14876711691961,105.395173273277,B,I,100.409894871675,891.013072565359,99.8657522495527,8831.27396625,8831273.96625,no,None,99.3306381046004,676.018873921184,48.5836678555061,12.4146663699112,no
600,25.1350230964572,96.6005698888741,A,I,92.4181825941347,964.298315459373,96.5700292998528,61037.8783003773,61037878.3003773,yes,severe,91.8942098943832,768.364890987692,48.523039532508,28.9574892086908,no
601,18.7575853340503,100.058633305588,C,I,95.9822860329798,937.461232697127,104.049933714261,35215.0879765898,35215087.9765898,no,None,95.0957093251025,637.69953971328,50.0872389825991,17.3322817559089,yes
602,22.111601929162,103.868628672302,A,II,94.2312647733585,856.791681457259,95.7251046208871,50792.3347513429,50792334.7513429,yes,severe,93.4671065934489,708.501439607072,51.4187113402432,22.2279661311853,no
603,24.9382664681984,101.675021750356,A,III,93.5001996365679,803.660736329427,103.871256504463,63244.2451018205,63244245.1018205,yes,severe,92.8486826241365,716.671643974462,47.147101288408,24.1316949166315,no
604,24.1778408601751,99.6293073378307,B,II,99.9455999412762,1175.15240610747,93.7496602942022,58250.0680291372,58250068.0291372,no,None,99.8563339413592,752.98441039067,49.0538686290241,23.8385067748312,no
605,16.6973907047715,101.066658355529,A,III,96.3269014859006,996.469709757611,95.5500561501992,28187.0577981503,28187057.7981503,yes,minor,95.4403679400167,678.781073952124,48.4980019346129,16.0802533217031,yes
606,27.8203474664592,103.56991248403,A,III,92.8964884478687,924.567385357628,101.035830158903,80170.2484448325,80170248.4448325,yes,critical,91.187750050348,667.842578317108,50.0889316565068,29.9525003482696,no
607,11.8851203235423,100.37925563966,A,IV,100.668275429457,936.3730040225,95.5123692701299,14190.5175692342,14190517.5692342,yes,critical,98.8948186085784,703.78465648147,50.0319934973781,14.5937422534933,yes
608,24.3194818673949,98.8618249756268,B,I,101.485237109094,1187.15420920058,104.631081127119,58479.5492521816,58479549.2521816,no,None,96.7963561289767,723.407251876599,47.8509943230675,22.9498287679324,yes
609,17.441986132819,102.903785889144,B,II,97.3283850087471,1129.69652504152,96.44940526214,31315.3440776109,31315344.0776109,yes,minor,96.997319501579,741.016187293013,47.4923530244138,19.9057734918726,no
610,10.413174872773,103.737986905131,C,I,105.595909478293,927.736962113342,103.069157917192,11256.4116688637,11256411.6688637,no,None,93.2663749042141,747.077896913109,49.986560120143,10.8652278955469,yes
611,10.6709307569003,98.0308902125249,C,I,99.7054099675202,1147.85766960977,99.7283074016326,11172.958751338,11172958.751338,no,None,99.315540221082,687.455599862107,51.9343032830183,9.84381258763894,no
612,21.2258953171984,101.437513527809,A,II,98.8080978607078,1128.1407136514,100.699004502453,45712.4067946262,45712406.7946262,yes,critical,98.2263056078603,653.271566247175,48.7691280800768,21.3359418233997,yes
613,31.1176715095403,100.258694593917,C,IV,99.3709582501209,1044.23508641598,103.06223728932,97092.2526701337,97092252.6701337,no,None,98.368990762726,728.52157040198,53.1995414006709,32.246652385227,yes
614,21.3668803207223,101.403282617787,A,II,98.9625951498884,1026.23199022571,95.8281934913506,46304.9410660002,46304941.0660002,yes,critical,97.6930569603744,687.393743392527,49.533281376499,21.4287220724252,yes
615,25.6539239726414,101.053395663775,B,I,100.017221733594,742.340814213244,102.098707520082,66515.5393890483,66515539.3890483,yes,critical,99.1582111340437,661.658334380816,47.8965373417998,30.7890497721273,yes
616,24.1933468703005,99.9589738020908,B,III,94.5931777079485,996.278393570277,96.9890196687635,58516.805508331,58516805.508331,no,None,93.3741708159809,723.637509067965,48.7007495453678,24.7358765800099,yes
617,16.726923610609,100.876502094614,C,III,100.157805775538,877.331947089279,97.1474642211767,28233.9363037958,28233936.3037958,no,None,98.5138344999428,724.630689199145,49.871533297147,13.8527815041365,no
618,24.769804892397,97.5789428685969,C,I,100.267010750169,946.915078433908,100.381656886929,59879.619342371,59879619.342371,no,None,99.373239093407,690.296283729499,49.990630764614,23.7308814905324,yes
619,21.7647573274466,97.1911601123422,A,III,105.273424913691,1055.37813189272,100.416755588823,46047.5015668409,46047501.5668409,yes,critical,94.678320626005,616.450840239332,51.5855991829064,21.0469739874842,no
620,21.0329964632481,101.441498314419,A,I,97.0400214088142,824.573443433746,97.6005282684631,44887.2362366389,44887236.2366389,yes,minor,96.7294429144336,699.600553715134,50.7345702341134,19.7428288318186,no
621,25.0055661715512,100.172071006553,C,III,101.363698533894,952.70146981121,95.7917785587826,62644.2468567897,62644246.8567897,no,None,97.3816874810409,709.261801585138,49.2046658226008,23.1929714723442,no
622,23.7372599582014,99.7367659171831,C,III,99.9643750892978,902.73421824015,98.8917738452492,56209.5885253193,56209588.5253193,no,None,99.4832555930614,689.906485493454,52.6637466988616,23.8420240650356,yes
623,16.8671258163843,96.6478960421203,C,III,99.0096346914384,875.225663900848,98.8195567386296,27505.4317262228,27505431.7262228,no,None,97.9825492208216,716.664196123618,51.5011657599491,18.9819566371515,no
624,21.9761184296836,98.8610040184638,B,II,101.351661722047,947.522896656799,107.313537441356,47755.1120636973,47755112.0636973,no,None,97.6988798278087,722.942032872085,49.4366645151064,16.6446836295019,no
625,15.5391602297721,100.384410301793,A,III,104.926002385628,1129.05011035874,101.313279393765,24249.6510672278,24249651.0672278,yes,critical,94.8984554909639,702.47256410126,48.6278070488826,16.652451821255,no
626,23.1540920504589,99.0273541584944,C,III,96.0416156549848,1079.83960866255,103.189370855999,53101.2170739222,53101217.0739222,yes,minor,95.1907181892747,719.586272346545,52.133269559909,25.0051995457907,yes
627,17.8364740835772,100.162568025988,B,I,102.323947993982,861.821696169296,103.230475649017,31873.599177281,31873599.177281,yes,severe,97.5800768914614,673.678775921181,50.823956308317,19.1918002272656,yes
628,22.2606932210926,100.769794493569,C,I,98.8287611155068,1057.90255644647,102.469521828315,49944.8034606454,49944803.4606454,yes,severe,98.3914646053869,640.149307491818,51.3739407841951,20.7163643106714,no
629,21.8399952259817,99.7249960579236,B,I,96.095170166763,896.559828097359,101.239534175068,47575.2873100636,47575287.3100636,no,None,95.1150836668982,660.581167736049,50.0148512536456,18.9569766880723,no
630,18.6480625516905,100.855186218478,A,I,98.8271022636368,1029.41549866159,101.049792282019,35083.254124588,35083254.124588,yes,minor,97.6461599301573,673.227039198851,53.3160993306577,21.7498619917688,no
631,22.3275630885649,99.5138711029213,B,III,98.1603400927877,1006.9632407826,98.0312734584392,49619.4996823131,49619499.6823131,no,None,98.0592794449529,652.250294027953,49.7868026615179,24.3835811103437,no
632,22.8717811281348,99.3632943442922,B,I,97.7213896106199,1031.15688746799,102.654478298137,51989.4260071938,51989426.0071938,yes,minor,97.6803295926579,759.431409260169,50.4788894958107,18.5184765740857,yes
633,18.8465000492129,99.491787212984,C,I,101.579790141894,1003.71048651504,102.106170509546,35348.9268235497,35348926.8235497,no,None,96.6068652306251,676.250411286799,48.101773622332,15.7171293390536,yes
634,25.8612125415123,101.277774860326,A,IV,102.303042729409,1052.22391479882,93.8332149436337,67743.9915077017,67743991.5077017,yes,critical,97.4429660873681,703.491132708332,49.1013694873185,23.7473868112289,yes
635,26.9635135336656,101.642130766332,A,IV,99.596739652926,1015.14239422203,97.4249009793894,73908.3125575425,73908312.5575425,yes,critical,98.6766604824949,682.661120956113,50.1723150398172,24.1454687413684,yes
636,16.6900437214521,104.670958173164,B,IV,102.367931894715,1071.35353910522,94.5624223200759,29167.763667463,29167763.667463,yes,critical,96.9666426316962,749.680574476969,48.9352697569922,20.6566081825235,yes
637,16.1131539663749,98.0333848847779,A,I,105.635600087004,1020.36094319377,103.30359390024,25464.2092408119,25464209.2408119,yes,severe,93.6523035436519,704.373335962316,52.5601944901139,18.946325342708,yes
638,22.5676928945439,98.5850851199875,A,IV,101.302408055097,1128.5054678759,99.6448262302568,50219.9299334624,50219929.9334624,no,None,97.8957205295215,751.135271712579,50.9204549906912,23.2898085850426,yes
639,15.4334388097936,101.2882982027,B,III,101.426543276788,993.948603279489,101.692260199328,24136.5640882665,24136564.0882665,yes,severe,97.2959312835283,667.688570610814,51.8968978536247,15.9638797593526,yes
640,17.7528809737485,103.275330659892,C,II,101.113787496739,914.54974758501,95.1042780220042,32558.3372283866,32558337.2283866,no,None,98.7894691129285,715.931998898846,46.3483992653681,17.2508133817545,yes
641,24.0146634955181,102.453296349329,B,II,99.7523179888378,959.871746442767,100.473608708624,59094.9974391258,59094997.4391258,yes,minor,98.1697377301739,657.66180105297,47.2293382925792,22.4748656228,yes
642,17.1326157450945,99.0645887633384,A,IV,100.468430138764,986.186861103335,105.902180144374,29086.5824309302,29086582.4309302,yes,minor,98.6915148154192,698.499406280112,46.2127689362742,17.1856758701912,yes
643,10.3593741607584,98.643537872524,B,I,98.7851960024716,859.312282965375,96.797756332788,10596.022677256,10596022.677256,no,None,98.2272692083889,663.482209195662,51.0845827512483,14.9012347360148,yes
644,23.3219541691107,103.392804542661,C,III,96.0804649224898,839.932004213177,101.58184636857,56245.5773959735,56245577.3959735,no,None,95.0932122336329,693.250506343347,53.102789575601,20.6116187558619,yes
645,11.9872988810287,103.085693700178,B,IV,96.4667311703376,916.606660470181,102.89628238212,14822.8490497563,14822849.0497563,yes,minor,95.2031957451855,714.781823188969,45.8632555449146,14.4810796574903,no
